latitude,longitude,altitude,geometry,coordinates,@id,highway,indoor,level,area,lit,surface,crossing:island,footway,cycleway:right,lanes,maxspeed,name,oneway,sidewalk,smoothness,trolley_wire,trolley_wire:forward,cycleway:both,zone:maxspeed,cycleway:left,lane_markings,name:etymology:wikidata,sidewalk:both:surface,source:maxspeed,cycleway:left:oneway,oneway:bicycle,bicycle,access,check_date,construction,check_date:cycleway,sidewalk:right:surface,foot,oneway:foot,service,cycleway,maxspeed:type,motor_vehicle,note:maxspeed,parking:both,parking:both:orientation,cycleway:both:lane,lanes:backward,lanes:forward,turn:lanes:forward,layer,maxheight,tunnel,alt_name,trolley_wire:both,hgv,check_date:surface,cycleway:surface,footway:surface,segregated,bridge,maxweight:signed,shoulder,cycleway:width,bicycle:lanes,cycleway:lanes,cycleway:right:lane,old_ref,turn:lanes,vehicle:lanes,short_name,incline,sac_scale,width,cycleway:colour,sidewalk:left:surface,embedded_rails,name:etymology,wikidata,source:name:etymology,busway,oneway:psv,obstacle,ref,crossing,crossing:markings,motorcycle,separated,junction,placement,access:lanes:backward,access:lanes:forward,bus:lanes:backward,bus:lanes:forward,oneway:bus,psv:lanes:backward,psv:lanes:forward,horse,maxweight,trolley_wire:backward,lanes:psv:backward,oneway:moped,psv,traffic_calming,tactile_paving,maxheight:signed,colour,taxi,old_name,handrail,button_operated,covered,traffic_signals:vibration,visibility,loc_name,cycleway:left:lane,mtb:scale,mtb:scale:imba,mtb:scale:uphill,trail_visibility,description,wheelchair,crossing_ref,surface_survey,traffic_signals:sound,parking:left,parking:right,kerb,ramp,step_count,source:cycleway:width,access:disabled,living_street,check_date:smoothness,check_date:footway:surface,check_date:cycleway:surface,fixme,informal,crossing:signals,source,check_date:crossing,check_date:tactile_paving,check_date:traffic_signals:vibration,check_date:traffic_signals:sound,direction,panoramax
,,,LineString,"11.3024742,44.5062707,11.3020242,44.5060113,11.3018089,44.5058854,11.3017022,44.5058257,11.3015856,44.5057589,11.3015069,44.5057098,11.3015042,44.5056933,11.3014911,44.5056836,11.3014241,44.5056338,11.3014129,44.5056283,11.3013999,44.5056295,11.3013891,44.5056339",way/1388755518,footway,,,,,paving_stones,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3024742,44.5062707,11.3025181,44.5062321,11.3025557,44.5061999",way/1388755526,footway,,,,,asphalt,no,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uncontrolled,zebra,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.302672,44.5061989,11.3026204,44.5062176,11.3026069,44.5062206,11.3025928,44.506219,11.3025557,44.5061999,11.3025394,44.5061906,11.3025407,44.5061757,11.3019968,44.5058487,11.3019655,44.5058506,11.3019231,44.5058259,11.3019172,44.5058143,11.3019202,44.5058047,11.3019342,44.5057952,11.3019675,44.5057804,11.3021601,44.5057083",way/1388755527,footway,,,,,paving_stonesc,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3055354,44.5014744,11.3055288,44.5014591,11.3055312,44.5014355,11.3055523,44.5014276,11.3055999,44.5014047,11.3056759,44.5013611,11.3057033,44.5013434",way/1388806010,footway,,,,,asphalt,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3061354,44.5010432,11.306186,44.5010072,11.3062127,44.5009883,11.3062437,44.5009892,11.3062612,44.5009978",way/1388806011,footway,,,,,asphalt,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3063672,44.5032188,11.3063967,44.5032546,11.3064116,44.5032538,11.3064237,44.5032661,11.3064175,44.5032809,11.3065238,44.5034373,11.3066775,44.5036635,11.3072344,44.5044685",way/1388806043,footway,,,,,paving_stones,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3035677,44.5037096,11.3039171,44.5042192,11.3039657,44.5042882,11.3040134,44.5043558,11.3041884,44.5046072,11.304211,44.5046359,11.3042981,44.504767,11.3043037,44.5047804,11.3043112,44.5048095,11.3043141,44.5048268,11.3043142,44.5048487,11.3043101,44.5048667,11.3042778,44.504975,11.3042737,44.5049914,11.3042747,44.5050034,11.3042839,44.5050179,11.3043892,44.5051725,11.3044872,44.5053154,11.3045897,44.5054639,11.3046102,44.5054943,11.3046499,44.5054805",way/1388806080,footway,,,,,asphalt,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3036122,44.5036966,11.3035677,44.5037096",way/1388806086,cycleway,,,,,asphalt,no,,,,,,no,,,,,,,,,,,,,,designated,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,zebra,,,,,,,,,,,,,,,,,,table,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3036122,44.5036966,11.3036374,44.5036892,11.3037392,44.5036589,11.3042343,44.5035117,11.3042679,44.5035015,11.304323,44.5034848,11.3044294,44.5034529,11.3046803,44.5033797,11.3047409,44.5033607,11.3048184,44.5033322,11.3049055,44.5032972,11.3049898,44.5032614,11.3050629,44.5032283,11.3051513,44.5031842,11.3051996,44.5031572,11.3052767,44.5031131,11.3057382,44.502846,11.3060862,44.5026461,11.3065202,44.5023967,11.3065398,44.5023896,11.3065623,44.5023865,11.3065891,44.5023903,11.3066095,44.5023987,11.3066288,44.5024164,11.3067182,44.5025258,11.3067869,44.5026201,11.3069476,44.5028405,11.3070032,44.5028448",way/1388806113,footway,,,,,asphalt,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3330391,44.498768,11.3329851,44.4987791,11.3329453,44.4987879",way/1388885825,footway,,,,,,no,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uncontrolled,zebra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3028778,44.5047515,11.3029137,44.5047381,11.3030096,44.5047023",way/1389885197,footway,,,,,asphalt,no,crossing,,,,,,,,,,,,,,,,,,,permissive,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uncontrolled,zebra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.303338,44.5051575,11.3033299,44.5051755,11.3033389,44.5051886,11.3033496,44.5051911,11.3033744,44.5052007,11.3033935,44.5052155,11.3034051,44.5052339,11.3034078,44.5052539,11.303403,44.5052692,11.3033967,44.5052796,11.3033864,44.5052906,11.3033645,44.5053034,11.3033381,44.5053105,11.3033099,44.5053112,11.3032867,44.5053067,11.3032714,44.5053006,11.3032563,44.5052911,11.3032441,44.5052786,11.3032401,44.5052725,11.3032368,44.505264,11.3032077,44.505261,11.3032019,44.505253,11.3028503,44.5047617,11.3026052,44.5044125,11.3025918,44.5043934",way/1389885198,footway,,,,,paving_stones,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.303338,44.5051575,11.3030096,44.5047023,11.3029175,44.5045747,11.3028771,44.5045627,11.3027143,44.5043459,11.3027456,44.5043338,11.3027207,44.5042996,11.3029248,44.504223,11.3029556,44.5042104,11.3029769,44.5041961,11.3029867,44.5041849",way/1389885199,footway,,,,,paving_stones,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3025918,44.5043934,11.3026519,44.5043704,11.3027143,44.5043459",way/1389885200,footway,,,,,asphalt,no,crossing,,,,,,,,,,,,,,,,,,,permissive,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uncontrolled,zebra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3017808,44.5041065,11.3017763,44.504116,11.3017573,44.504122,11.301735,44.5041171,11.3012451,44.5042579,11.3012382,44.5042695,11.3012132,44.5042772,11.3011954,44.5042719",way/1389885209,footway,,,,,asphalt,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3012352,44.5031441,11.3012392,44.5031336,11.3012574,44.5031276,11.3012709,44.5031357,11.301398,44.5030933,11.3021119,44.5028572,11.3025692,44.5027059,11.3025775,44.5026868,11.3025854,44.5026841",way/1389885255,footway,,,,,asphalt,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3034074,44.505284,11.3033967,44.5052796",way/1389885275,footway,,,,,paving_stones,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.302819,44.5039149,11.30295,44.5038773,11.3029702,44.503908,11.3032108,44.5038386,11.3032122,44.5038142,11.3032882,44.5037922",way/1390026728,footway,,,,,asphalt,,sidewalk,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3030817,44.5042187,11.3029867,44.5041849,11.3032108,44.5038386",way/1390026729,footway,,,,,paving_stones,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3018471,44.5040875,11.3024933,44.5038947",way/1390026730,footway,,,,,asphalt,,sidewalk,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3024933,44.5038947,11.3025578,44.5038762,11.3026153,44.5038597",way/1390026731,footway,,,,,asphalt,no,crossing,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uncontrolled,zebra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3041987,44.5048036,11.3042062,44.5048147,11.3042091,44.5048234,11.3042093,44.5048346,11.3042051,44.5048475,11.3041729,44.5049562,11.3041684,44.5049793,11.3041679,44.5050007,11.3041699,44.5050163,11.3041778,44.5050366,11.3041838,44.5050458,11.3041422,44.5050603,11.3040239,44.5048973,11.3040151,44.5049005",way/1390026745,footway,,,,,asphalt,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3037735,44.5057905,11.3037653,44.5057951,11.3037088,44.5058179,11.3036744,44.5058311,11.3036085,44.5058557,11.302672,44.5061989",way/1390026748,footway,,,,,asphalt,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3040306,44.5056738,11.3038254,44.5057493",way/1390026749,footway,,,,,asphalt,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3040934,44.5056507,11.3040603,44.5056629,11.3040306,44.5056738",way/1390026750,footway,,,,,asphalt,no,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uncontrolled,zebra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3037735,44.5057905,11.3038029,44.5057671,11.3038254,44.5057493",way/1390026751,footway,,,,,asphalt,no,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unmarked,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3043846,44.505353,11.3044368,44.5053343,11.3044872,44.5053154",way/1390026832,footway,,,,,asphalt,no,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uncontrolled,zebra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3042091,44.5048234,11.3042574,44.5048168,11.3043112,44.5048095",way/1390026833,footway,,,,,asphalt,no,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uncontrolled,zebra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3038527,44.5043267,11.3039163,44.5043054,11.3039657,44.5042882",way/1390026834,footway,,,,,asphalt,no,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uncontrolled,zebra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3022338,44.5037804,11.3022777,44.5037659,11.3024566,44.5037066,11.3026335,44.503648,11.3027,44.5036259",way/1390026843,footway,,,,,asphalt,no,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uncontrolled,zebra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3529202,44.4993544,11.3527415,44.4994966",way/1390407674,path,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3045476,44.5067538,11.3045342,44.5067498,11.304274,44.5063714,11.3042438,44.5063259,11.3040655,44.5060671,11.3040564,44.5060514,11.3040502,44.5060344,11.3040462,44.5060163,11.3040473,44.5059965,11.3040524,44.5059767,11.3040598,44.5059613,11.30407,44.5059444,11.3040808,44.5059363,11.3041011,44.5059222,11.304117,44.5059084,11.3041266,44.5058955,11.3041328,44.5058826,11.3041368,44.505866,11.3041385,44.5058459,11.3041362,44.5058293,11.3041311,44.5058136,11.3041278,44.5058018,11.3041278,44.5057917,11.3041328,44.5057804,11.3041442,44.5057695,11.3041606,44.5057598,11.3047094,44.5055663,11.3052041,44.5053915,11.3055239,44.5052787",way/1390513052,footway,,,,,asphalt,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3046499,44.5054805,11.3046782,44.5055213,11.3047094,44.5055663",way/1390513069,footway,,,,,asphalt,no,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uncontrolled,zebra,,,,,,,,,,,,,,,,,,table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3058985,44.5051466,11.3067143,44.5048587,11.3071277,44.5047122,11.3071615,44.5047002",way/1390513070,footway,,,,,asphalt,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3057231,44.5052084,11.3058985,44.5051466",way/1390513071,footway,,,,,asphalt,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3055239,44.5052787,11.3057231,44.5052084",way/1390513072,footway,,,,,asphalt,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.304767,44.5072138,11.3047832,44.5071767,11.3048144,44.5071054",way/1390513095,path,,,,,asphalt,,,,,,,no,,,,,,,,,,,,,,designated,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3456531,44.5045554,11.3456904,44.5045634,11.3457258,44.5045676,11.3457617,44.5045692,11.3458016,44.5045682,11.3458475,44.5045644,11.3458973,44.5045573,11.3459403,44.50455,11.3459833,44.5045412,11.3460901,44.5045148,11.3461443,44.5045022,11.3467624,44.5043606,11.3478355,44.5041003,11.3479566,44.5040708,11.348047,44.5040458,11.3481312,44.5040183,11.3482041,44.503992,11.3482681,44.5039663,11.3490772,44.5036315",way/1390676341,footway,,,,yes,sett,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3456058,44.5050163,11.3456535,44.5050093",way/1390676345,footway,,,,yes,asphalt,,sidewalk,,,,,,,excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3457925,44.5048385,11.3457885,44.50483",way/1390676348,footway,,,,yes,asphalt,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3491893,44.5038902,11.3492084,44.5038823,11.3492187,44.5038837,11.3492331,44.5039015,11.3492212,44.5039113,11.349321,44.5040517,11.3495016,44.504306,11.3496632,44.5045348,11.349695,44.5045415,11.3496972,44.5045513,11.3496878,44.5045616,11.3496632,44.5045714,11.3495989,44.5045827,11.3478556,44.5048345,11.3478398,44.5048307,11.3478311,44.5048222,11.3476303,44.5044234,11.3476403,44.5044207",way/1390676351,footway,,,,,asphalt,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3475139,44.5044842,11.3475314,44.5044646,11.3475239,44.5044489,11.3474843,44.5044585",way/1390676367,footway,,,,yes,asphalt,,sidewalk,,,,,,,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3266792,44.4995602,11.3266673,44.4995643,11.3266751,44.4995786,11.3268026,44.4997953,11.326965,44.5000645,11.3270271,44.5001674,11.3271036,44.5002977,11.3271556,44.500394,11.3271991,44.5004872,11.3272304,44.5005605,11.3272466,44.5006023,11.3272656,44.5006605,11.3272511,44.5006836,11.3272536,44.5006911,11.3273147,44.5008688,11.3273298,44.5009127,11.3273631,44.5009077,11.3276204,44.5016992,11.3275953,44.5017204,11.3276023,44.5017447,11.3276077,44.5017589,11.3276136,44.5017662,11.3276234,44.5017729,11.3276382,44.5017776,11.3276542,44.5017788,11.3276703,44.5017765,11.327736,44.5017671,11.3277509,44.501746,11.3284565,44.5016301,11.3287765,44.5015776,11.3295973,44.5014429,11.3299608,44.5013832,11.3299748,44.5014074,11.3299937,44.5014056,11.3300164,44.5014009,11.3300398,44.5013891,11.3300544,44.5013732,11.3300593,44.5013522,11.3300577,44.5013359,11.3300547,44.5013256,11.3300129,44.5013321,11.3299633,44.5011784,11.3299404,44.5011075,11.3299235,44.5010541,11.3299232,44.5010457,11.3299248,44.5010393",way/1391001375,footway,,,,,asphalt,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.327545,44.5019797,11.3276128,44.5019688,11.3276732,44.5019585",way/1391001388,footway,,,,,asphalt,no,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uncontrolled,zebra,,,,,,,,,,,,,,,,,,table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3273147,44.5008688,11.3272545,44.5008785,11.3271957,44.500888",way/1391001389,footway,,,,,asphalt,no,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uncontrolled,zebra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3301764,44.5014381,11.3301687,44.5014194,11.3301516,44.5013886,11.3301453,44.5013731,11.3300915,44.5012107,11.3300832,44.5011972,11.3300537,44.5011777",way/1391001430,service,,,,yes,asphalt,,,,,30,Via Lodovico Berti,no,both,,,,no,,,,,,,,,,,,,,,,,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3028069,44.502612,11.3028972,44.5025818,11.30292,44.5025864,11.3030628,44.5025241,11.3030837,44.5025283,11.303628,44.5023501,11.3040945,44.5021975,11.3042336,44.5021519,11.3044107,44.5023244,11.30492,44.5028203,11.3050983,44.5029939",way/1391395419,footway,,,,,paving_stones,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3040945,44.5021975,11.3040666,44.5021541",way/1391395420,footway,,,,,paving_stones,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3045372,44.5022559,11.3044975,44.5022773,11.3044617,44.5022967",way/1391395421,footway,,,,,asphalt,no,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uncontrolled,zebra,,,,,,,,,,,,,,,,,,table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
