type,id,lat,lon,tags/crossing,tags/crossing:island,tags/crossing:markings,tags/highway,tags/button_operated,tags/tactile_paving,tags/kerb,tags/crossing:signals,tags/bicycle,tags/source,tags/traffic_signals:sound,tags/traffic_signals:vibration,tags/traffic_calming,tags/crossing_ref,tags/foot,tags/traffic_signals,tags/check_date:crossing,tags/check_date:tactile_paving,tags/check_date:traffic_signals:vibration,tags/check_date:traffic_signals:sound,tags/traffic_signals:direction,tags/surface,tags/direction,tags/wheelchair,tags/level,tags/panoramax,tags/lit,bounds/minlat,bounds/minlon,bounds/maxlat,bounds/maxlon,nodes/0,nodes/1,geometry/0/lat,geometry/0/lon,geometry/1/lat,geometry/1/lon,tags/footway,nodes/2,nodes/3,geometry/2/lat,geometry/2/lon,geometry/3/lat,geometry/3/lon,tags/smoothness,tags/name,tags/name:etymology:wikidata,tags/ref,nodes/4,nodes/5,geometry/4/lat,geometry/4/lon,geometry/5/lat,geometry/5/lon,tags/check_date:surface,tags/cycleway:surface,tags/footway:surface,tags/segregated,nodes/6,nodes/7,geometry/6/lat,geometry/6/lon,geometry/7/lat,geometry/7/lon,tags/covered,tags/layer,tags/oneway,tags/separated,nodes/8,nodes/9,geometry/8/lat,geometry/8/lon,geometry/9/lat,geometry/9/lon,tags/horse,tags/tunnel,tags/lanes,tags/width,tags/motor_vehicle,tags/motorcycle,tags/check_date:smoothness,tags/check_date,tags/construction,tags/area,tags/fixme
node,1247737509,44.4974562,11.3161043,traffic_signals,,,traffic_signals,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1247737516,44.4990792,11.3091009,traffic_signals,yes,,crossing,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1251870320,44.5014408,11.3156814,uncontrolled,,,crossing,,,,,,,,,bump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1280716260,44.4856423,11.3548304,uncontrolled,,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1370764034,44.4938987,11.3566251,,,yes,crossing,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1375979157,44.4859677,11.3586362,zebra,no;yes,zebra,crossing,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1532869881,44.4933329,11.303115,uncontrolled,,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1532869883,44.4933975,11.3029552,uncontrolled,,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1534490996,44.4932588,11.3032931,uncontrolled,,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1549359941,44.5137859,11.3275207,traffic_signals,,,crossing,yes,no,flush,,,,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1549359942,44.5137959,11.327432,marked,,yes,crossing,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1549360122,44.5159736,11.3280757,traffic_signals,,,crossing,yes,,,,yes,,,,,,,,2022-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1549360126,44.515992,11.3279876,traffic_signals,,,crossing,yes,,,,yes,,,,,,,,2022-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1551062869,44.4902004,11.3574406,,,,crossing,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617612666,44.5028828,11.3442217,marked,no,yes,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617612730,44.5039651,11.3442982,uncontrolled,no,zebra,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617612958,44.5044995,11.3411674,traffic_signals,no,zebra,crossing,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617613061,44.5048543,11.3374901,traffic_signals,,,crossing,no,no,,,no,,no,no,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617613096,44.5050029,11.3384134,traffic_signals,,,crossing,no,no,,,no,,yes,no,,,yes,,2020-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617613114,44.5050754,11.3384363,traffic_signals,,,crossing,no,no,,,yes,,yes,no,,,yes,,2020-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617613132,44.5051997,11.3383134,traffic_signals,,,crossing,no,no,,,designated,,yes,no,,,yes,,2020-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617739522,44.5089322,11.3541125,uncontrolled,yes,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617739541,44.5089245,11.3544788,uncontrolled,,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617739542,44.5089366,11.3525054,uncontrolled,,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617739550,44.5090069,11.3535621,uncontrolled,no,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617739565,44.5089938,11.3545844,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617739570,44.5090721,11.3530743,uncontrolled,yes,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617739592,44.5091353,11.3528871,uncontrolled,,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617739596,44.5091324,11.3546191,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617739602,44.5091525,11.3519106,uncontrolled,no,,crossing,,no,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617739620,44.5092187,11.3519815,uncontrolled,no,,crossing,,no,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617739637,44.5092994,11.3519848,uncontrolled,,,crossing,,no,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617739680,44.510274,11.3524612,uncontrolled,,,crossing,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617739718,44.5110757,11.352913,,no,no,crossing,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617739727,44.5110852,11.3528458,,no,no,crossing,,,,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617739738,44.5111195,11.3534885,uncontrolled,,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617739740,44.5111623,11.3528972,uncontrolled,,,crossing,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617739831,44.5115338,11.3507783,,,yes,crossing,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617739851,44.5116398,11.3533419,uncontrolled,,,crossing,,no,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617739896,44.5123802,11.3535977,uncontrolled,,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617739908,44.5124065,11.353504,uncontrolled,no,,crossing,,no,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617739926,44.5125391,11.3579102,traffic_signals,,,crossing,,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617739940,44.5125787,11.3577506,traffic_signals,,,crossing,,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617739945,44.5126719,11.3580878,traffic_signals,,,crossing,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617739964,44.5127586,11.3577311,traffic_signals,,,crossing,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617739969,44.5128323,11.3571882,uncontrolled,,,crossing,,no,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617739974,44.5128234,11.3538091,uncontrolled,,,crossing,,no,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617739991,44.5129106,11.3580868,traffic_signals,,,crossing,,no,,,yes,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617739998,44.5129491,11.357925,traffic_signals,,,crossing,,no,,,yes,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617740038,44.513073,11.3571626,uncontrolled,,,crossing,,no,,,,,,,table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617740048,44.5131242,11.3539572,uncontrolled,no,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617740052,44.5131485,11.3538624,uncontrolled,no,,crossing,,no,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617740069,44.5132212,11.3556204,uncontrolled,,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617740070,44.5133308,11.3556753,uncontrolled,,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617740076,44.5134216,11.3548295,uncontrolled,,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617740085,44.5135394,11.3548811,uncontrolled,,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617740131,44.5140628,11.3582891,uncontrolled,,,crossing,,no,,,yes,,,,table,,,,,2023-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617740172,44.5144545,11.358841,traffic_signals,,,crossing,,no,,,yes,,,,,,,,,2023-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617740175,44.5144873,11.3586938,traffic_signals,,,crossing,,no,,,yes,,,,,,,,,2023-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617740183,44.5145721,11.3589915,traffic_signals,,,crossing,no,no,,,yes,,no,,,,,,,2023-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617740252,44.5164536,11.3599428,marked,,yes,crossing,,no,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617803799,44.5022326,11.3586274,uncontrolled,,,crossing,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617803808,44.5029494,11.3599684,,,,crossing,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617803816,44.5035595,11.3610976,,,yes,crossing,,,,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617803836,44.5080026,11.3555058,marked,,yes,crossing,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617803930,44.5086446,11.3557583,marked,,yes,crossing,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617804040,44.5093316,11.3561453,marked,,zebra;dots,crossing,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617804132,44.509567,11.3563507,marked,no,yes,crossing,,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617804176,44.5096654,11.3566354,marked,no,zebra;dots,crossing,,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617804265,44.5101475,11.3609994,traffic_signals,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617804408,44.5106513,11.3566599,traffic_signals,,zebra;dots,crossing,,no,,,designated,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617804451,44.5107847,11.3570288,traffic_signals,,dots,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1617804465,44.5108177,11.3568823,traffic_signals,,dots,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1619045559,44.5024653,11.3528833,marked,no,yes,crossing,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1619045772,44.5063591,11.3549162,,,yes,crossing,,yes,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1619045782,44.5066749,11.3550665,,,yes,crossing,,yes,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1625141627,44.5160252,11.3519612,uncontrolled,,,crossing,,no,,,,,,,table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1625800674,44.4990156,11.3453952,unmarked,,no,crossing,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1628371227,44.5049979,11.3437724,traffic_signals,,zebra,crossing,no,no,,,,,yes,yes,,zebra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1628371323,44.5050865,11.3438021,traffic_signals,,zebra,crossing,no,no,,,,,yes,no,,zebra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1628371409,44.5051477,11.342865,traffic_signals,,zebra,crossing,yes,no,,,,,yes,no,,zebra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1628371480,44.5051914,11.3436952,traffic_signals,,zebra,crossing,no,,,,,,yes,no,,,,,,,2025-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1628371520,44.5052099,11.343558,traffic_signals,,zebra,crossing,no,,,,,,yes,no,,,,,,,2025-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1628371564,44.5052277,11.3434233,traffic_signals,,zebra,crossing,no,no,,,,,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1628371578,44.5052338,11.3428882,traffic_signals,no,zebra,crossing,no,no,,,,,yes,no,,zebra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1628371747,44.5052909,11.3429538,uncontrolled,,,crossing,,no,,,,,,,,,,,,2024-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1628372065,44.5053921,11.3429797,uncontrolled,,,crossing,,no,,,,,,,,,,,,2024-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1628372304,44.5055285,11.3437841,marked,,yes,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1628372313,44.5055298,11.3429101,uncontrolled,,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1628372324,44.5055343,11.3437397,marked,no,yes,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1628372376,44.5055655,11.3428838,uncontrolled,,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1628372498,44.5056172,11.3437579,marked,,yes,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1628372506,44.5056261,11.3427382,uncontrolled,,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1628372522,44.505629,11.3432809,uncontrolled,,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1628372636,44.5057036,11.3433015,uncontrolled,,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1629660913,44.4861935,11.3581149,traffic_signals,,,traffic_signals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1629871949,44.5135758,11.3104253,marked,no,yes,crossing,,no,lowered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1629872464,44.516794,11.3363797,uncontrolled,,,crossing,,yes,,,,,,,,tiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1629927334,44.5130658,11.317152,,,yes,crossing,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1629927348,44.5132876,11.326793,marked,,yes,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1629927350,44.5133395,11.3267914,marked,,yes,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1629927389,44.5152033,11.3201402,,,yes,crossing,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1632590587,44.5060671,11.3294189,zebra,,,crossing,,no,lowered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1635094094,44.5015989,11.3397441,uncontrolled,no,zebra,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1635094095,44.5016223,11.3396612,uncontrolled,no,zebra,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1635094113,44.5019627,11.3407115,uncontrolled,no,zebra,crossing,,no,lowered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1635094125,44.5020192,11.3407298,uncontrolled,no,zebra,crossing,,no,lowered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1635094221,44.5022815,11.3391956,uncontrolled,no,zebra,crossing,,no,lowered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1635094233,44.5023194,11.3392084,uncontrolled,no,zebra,crossing,,no,lowered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1635094251,44.5026749,11.3402268,uncontrolled,no,zebra,crossing,,yes,lowered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1635094252,44.5026893,11.3401632,uncontrolled,no,zebra,crossing,,yes,lowered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1638372063,44.4774958,11.3356999,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1639581641,44.5021223,11.304046,uncontrolled,no,zebra,crossing,,no,,,,,,,table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1639684815,44.4913578,11.3054861,zebra,,,crossing,,no,,,,,,,table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
